region,zone,woreda,year,period,confirmed,presumed
Oromia,Arsi,Shirka,2019,2019-04-01,NA,NA
Oromia,Arsi,Shirka,2019,2019-05-01,NA,NA
Oromia,Arsi,Shirka,2019,2019-06-01,6,1
Oromia,Arsi,Shirka,2019,2019-07-01,2,NA
Oromia,Arsi,Shirka,2019,2019-08-01,5,NA
Oromia,Arsi,Shirka,2019,2019-09-01,3,NA
Oromia,Arsi,Shirka,2019,2019-10-01,6,2
Oromia,Arsi,Shirka,2019,2019-11-01,1,NA
Oromia,Arsi,Shirka,2019,2019-12-01,3,NA
Oromia,Arsi,Shirka,2020,2020-01-01,2,NA
Oromia,Arsi,Shirka,2020,2020-02-01,NA,NA
Oromia,Arsi,Shirka,2020,2020-03-01,1,NA
Oromia,Arsi,Shirka,2020,2020-04-01,NA,NA
Oromia,Arsi,Shirka,2020,2020-05-01,5,NA
Oromia,Arsi,Shirka,2020,2020-06-01,NA,NA
Oromia,Arsi,Shirka,2020,2020-07-01,NA,NA
Oromia,Arsi,Shirka,2020,2020-08-01,NA,NA
Oromia,Arsi,Shirka,2020,2020-09-01,1,NA
Oromia,Arsi,Shirka,2020,2020-10-01,NA,NA
Oromia,Arsi,Shirka,2020,2020-11-01,2,NA
Oromia,Arsi,Shirka,2020,2020-12-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-01-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-02-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-03-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-04-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-05-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-06-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-07-01,1,NA
Oromia,Arsi,Shirka,2021,2021-08-01,1,NA
Oromia,Arsi,Shirka,2021,2021-09-01,NA,NA
Oromia,Arsi,Shirka,2021,2021-10-01,1,NA
Oromia,Arsi,Shirka,2021,2021-11-01,1,NA
Oromia,Arsi,Shirka,2021,2021-12-01,NA,NA
SNNP,Kefa,Shisho Ande,2018,2018-01-01,NA,NA
SNNP,Kefa,Shisho Ande,2018,2018-02-01,NA,NA
SNNP,Kefa,Shisho Ande,2018,2018-03-01,1,NA
SNNP,Kefa,Shisho Ande,2018,2018-04-01,NA,NA
SNNP,Kefa,Shisho Ande,2018,2018-05-01,1,1
SNNP,Kefa,Shisho Ande,2018,2018-06-01,7,3
SNNP,Kefa,Shisho Ande,2018,2018-07-01,4,11
SNNP,Kefa,Shisho Ande,2018,2018-08-01,13,NA
SNNP,Kefa,Shisho Ande,2018,2018-09-01,1,6
SNNP,Kefa,Shisho Ande,2018,2018-10-01,NA,7
SNNP,Kefa,Shisho Ande,2018,2018-11-01,NA,4
SNNP,Kefa,Shisho Ande,2018,2018-12-01,NA,2
SNNP,Kefa,Shisho Ande,2019,2019-01-01,NA,NA
SNNP,Kefa,Shisho Ande,2019,2019-02-01,NA,4
SNNP,Kefa,Shisho Ande,2019,2019-03-01,NA,NA
SNNP,Kefa,Shisho Ande,2019,2019-04-01,NA,NA
SNNP,Kefa,Shisho Ande,2019,2019-05-01,NA,3
SNNP,Kefa,Shisho Ande,2019,2019-06-01,NA,NA
SNNP,Kefa,Shisho Ande,2019,2019-07-01,NA,3
SNNP,Kefa,Shisho Ande,2019,2019-08-01,9,NA
SNNP,Kefa,Shisho Ande,2019,2019-09-01,NA,NA
SNNP,Kefa,Shisho Ande,2019,2019-10-01,4,1
SNNP,Kefa,Shisho Ande,2019,2019-11-01,1,6
SNNP,Kefa,Shisho Ande,2019,2019-12-01,2,NA
SNNP,Kefa,Shisho Ande,2020,2020-01-01,1,NA
SNNP,Kefa,Shisho Ande,2020,2020-02-01,NA,1
SNNP,Kefa,Shisho Ande,2020,2020-03-01,NA,1
SNNP,Kefa,Shisho Ande,2020,2020-04-01,NA,NA
SNNP,Kefa,Shisho Ande,2020,2020-05-01,2,NA
SNNP,Kefa,Shisho Ande,2020,2020-06-01,1,1
SNNP,Kefa,Shisho Ande,2020,2020-07-01,2,NA
SNNP,Kefa,Shisho Ande,2020,2020-08-01,3,NA
SNNP,Kefa,Shisho Ande,2020,2020-09-01,NA,2
SNNP,Kefa,Shisho Ande,2020,2020-10-01,2,NA
SNNP,Kefa,Shisho Ande,2020,2020-11-01,NA,NA
SNNP,Kefa,Shisho Ande,2020,2020-12-01,NA,NA
SNNP,Kefa,Shisho Ande,2021,2021-01-01,NA,NA
SNNP,Kefa,Shisho Ande,2021,2021-02-01,NA,NA
SNNP,Kefa,Shisho Ande,2021,2021-03-01,NA,NA
SNNP,Kefa,Shisho Ande,2021,2021-04-01,NA,NA
SNNP,Kefa,Shisho Ande,2021,2021-05-01,NA,NA
SNNP,Kefa,Shisho Ande,2021,2021-06-01,NA,3
SNNP,Kefa,Shisho Ande,2021,2021-07-01,1,12
SNNP,Kefa,Shisho Ande,2021,2021-08-01,12,NA
SNNP,Kefa,Shisho Ande,2021,2021-09-01,NA,20
SNNP,Kefa,Shisho Ande,2021,2021-10-01,5,1
SNNP,Kefa,Shisho Ande,2021,2021-11-01,NA,5
SNNP,Kefa,Shisho Ande,2021,2021-12-01,1,3
Amhara,North Shewa,Shoa Robit,2018,2018-01-01,NA,NA
Amhara,North Shewa,Shoa Robit,2018,2018-02-01,NA,NA
Amhara,North Shewa,Shoa Robit,2018,2018-03-01,NA,NA
Amhara,North Shewa,Shoa Robit,2018,2018-04-01,NA,NA
Amhara,North Shewa,Shoa Robit,2018,2018-05-01,NA,NA
Amhara,North Shewa,Shoa Robit,2018,2018-06-01,NA,NA
Amhara,North Shewa,Shoa Robit,2018,2018-07-01,NA,NA
Amhara,North Shewa,Shoa Robit,2018,2018-08-01,26,NA
Amhara,North Shewa,Shoa Robit,2018,2018-09-01,120,NA
Amhara,North Shewa,Shoa Robit,2018,2018-10-01,407,NA
Amhara,North Shewa,Shoa Robit,2018,2018-11-01,58,NA
Amhara,North Shewa,Shoa Robit,2018,2018-12-01,40,NA
Amhara,North Shewa,Shoa Robit,2019,2019-01-01,38,NA
Amhara,North Shewa,Shoa Robit,2019,2019-02-01,43,1
Amhara,North Shewa,Shoa Robit,2019,2019-03-01,59,3
Amhara,North Shewa,Shoa Robit,2019,2019-04-01,92,4
Amhara,North Shewa,Shoa Robit,2019,2019-05-01,17,5
Amhara,North Shewa,Shoa Robit,2019,2019-06-01,107,12
Amhara,North Shewa,Shoa Robit,2019,2019-07-01,120,26
Amhara,North Shewa,Shoa Robit,2019,2019-08-01,169,6
Amhara,North Shewa,Shoa Robit,2019,2019-09-01,231,6
Amhara,North Shewa,Shoa Robit,2019,2019-10-01,242,13
Amhara,North Shewa,Shoa Robit,2019,2019-11-01,245,1
Amhara,North Shewa,Shoa Robit,2019,2019-12-01,98,7
Amhara,North Shewa,Shoa Robit,2020,2020-01-01,54,NA
Amhara,North Shewa,Shoa Robit,2020,2020-02-01,162,NA
Amhara,North Shewa,Shoa Robit,2020,2020-03-01,220,6
Amhara,North Shewa,Shoa Robit,2020,2020-04-01,207,11
Amhara,North Shewa,Shoa Robit,2020,2020-05-01,62,5
Amhara,North Shewa,Shoa Robit,2020,2020-06-01,83,1
Amhara,North Shewa,Shoa Robit,2020,2020-07-01,131,9
Amhara,North Shewa,Shoa Robit,2020,2020-08-01,63,NA
Amhara,North Shewa,Shoa Robit,2020,2020-09-01,136,1
Amhara,North Shewa,Shoa Robit,2020,2020-10-01,180,1
Amhara,North Shewa,Shoa Robit,2020,2020-11-01,41,1
Amhara,North Shewa,Shoa Robit,2020,2020-12-01,26,NA
Amhara,North Shewa,Shoa Robit,2021,2021-01-01,19,NA
Amhara,North Shewa,Shoa Robit,2021,2021-02-01,9,NA
Amhara,North Shewa,Shoa Robit,2021,2021-03-01,9,NA
Amhara,North Shewa,Shoa Robit,2021,2021-04-01,18,NA
Amhara,North Shewa,Shoa Robit,2021,2021-05-01,12,NA
Amhara,North Shewa,Shoa Robit,2021,2021-06-01,18,NA
Amhara,North Shewa,Shoa Robit,2021,2021-07-01,28,4
Amhara,North Shewa,Shoa Robit,2021,2021-08-01,26,2
Amhara,North Shewa,Shoa Robit,2021,2021-09-01,36,5
Amhara,North Shewa,Shoa Robit,2021,2021-10-01,24,3
Amhara,North Shewa,Shoa Robit,2021,2021-11-01,NA,NA
Amhara,North Shewa,Shoa Robit,2021,2021-12-01,12,NA
SNNP,Hadiya,Shone Town,2018,2018-01-01,21,3
SNNP,Hadiya,Shone Town,2018,2018-02-01,4,1
SNNP,Hadiya,Shone Town,2018,2018-03-01,45,11
SNNP,Hadiya,Shone Town,2018,2018-04-01,15,NA
SNNP,Hadiya,Shone Town,2018,2018-05-01,44,NA
SNNP,Hadiya,Shone Town,2018,2018-06-01,46,NA
SNNP,Hadiya,Shone Town,2018,2018-07-01,6,NA
SNNP,Hadiya,Shone Town,2018,2018-08-01,33,NA
SNNP,Hadiya,Shone Town,2018,2018-09-01,34,NA
SNNP,Hadiya,Shone Town,2018,2018-10-01,20,NA
SNNP,Hadiya,Shone Town,2018,2018-11-01,10,NA
SNNP,Hadiya,Shone Town,2018,2018-12-01,11,NA
SNNP,Hadiya,Shone Town,2019,2019-01-01,17,NA
SNNP,Hadiya,Shone Town,2019,2019-02-01,11,NA
SNNP,Hadiya,Shone Town,2019,2019-03-01,8,NA
SNNP,Hadiya,Shone Town,2019,2019-04-01,17,NA
SNNP,Hadiya,Shone Town,2019,2019-05-01,20,NA
SNNP,Hadiya,Shone Town,2019,2019-06-01,9,NA
SNNP,Hadiya,Shone Town,2019,2019-07-01,79,NA
SNNP,Hadiya,Shone Town,2019,2019-08-01,6,NA
SNNP,Hadiya,Shone Town,2019,2019-09-01,93,NA
SNNP,Hadiya,Shone Town,2019,2019-10-01,455,6
SNNP,Hadiya,Shone Town,2019,2019-11-01,28,NA
SNNP,Hadiya,Shone Town,2019,2019-12-01,138,NA
SNNP,Hadiya,Shone Town,2020,2020-01-01,108,NA
SNNP,Hadiya,Shone Town,2020,2020-02-01,45,NA
SNNP,Hadiya,Shone Town,2020,2020-03-01,20,8
SNNP,Hadiya,Shone Town,2020,2020-04-01,81,NA
SNNP,Hadiya,Shone Town,2020,2020-05-01,70,3
SNNP,Hadiya,Shone Town,2020,2020-06-01,131,NA
SNNP,Hadiya,Shone Town,2020,2020-07-01,108,10
SNNP,Hadiya,Shone Town,2020,2020-08-01,133,NA
SNNP,Hadiya,Shone Town,2020,2020-09-01,83,NA
SNNP,Hadiya,Shone Town,2020,2020-10-01,40,NA
SNNP,Hadiya,Shone Town,2020,2020-11-01,254,NA
SNNP,Hadiya,Shone Town,2020,2020-12-01,54,7
SNNP,Hadiya,Shone Town,2021,2021-01-01,101,19
SNNP,Hadiya,Shone Town,2021,2021-02-01,29,NA
SNNP,Hadiya,Shone Town,2021,2021-03-01,31,58
SNNP,Hadiya,Shone Town,2021,2021-04-01,335,16
SNNP,Hadiya,Shone Town,2021,2021-05-01,24,NA
SNNP,Hadiya,Shone Town,2021,2021-06-01,167,20
SNNP,Hadiya,Shone Town,2021,2021-07-01,239,6
SNNP,Hadiya,Shone Town,2021,2021-08-01,220,NA
SNNP,Hadiya,Shone Town,2021,2021-09-01,68,NA
SNNP,Hadiya,Shone Town,2021,2021-10-01,178,NA
SNNP,Hadiya,Shone Town,2021,2021-11-01,133,80
SNNP,Hadiya,Shone Town,2021,2021-12-01,119,NA
Oromia,East Wellega,Sibu Sire,2018,2018-01-01,NA,NA
Oromia,East Wellega,Sibu Sire,2018,2018-02-01,NA,NA
Oromia,East Wellega,Sibu Sire,2018,2018-03-01,NA,NA
Oromia,East Wellega,Sibu Sire,2018,2018-04-01,NA,NA
Oromia,East Wellega,Sibu Sire,2018,2018-05-01,NA,NA
Oromia,East Wellega,Sibu Sire,2018,2018-06-01,NA,NA
Oromia,East Wellega,Sibu Sire,2018,2018-07-01,1,NA
Oromia,East Wellega,Sibu Sire,2018,2018-08-01,1,NA
Oromia,East Wellega,Sibu Sire,2018,2018-09-01,1,NA
Oromia,East Wellega,Sibu Sire,2018,2018-10-01,NA,NA
Oromia,East Wellega,Sibu Sire,2018,2018-11-01,9,NA
Oromia,East Wellega,Sibu Sire,2018,2018-12-01,1,NA
Oromia,East Wellega,Sibu Sire,2019,2019-01-01,NA,NA
Oromia,East Wellega,Sibu Sire,2019,2019-02-01,7,1
Oromia,East Wellega,Sibu Sire,2019,2019-03-01,NA,NA
Oromia,East Wellega,Sibu Sire,2019,2019-04-01,2,NA
Oromia,East Wellega,Sibu Sire,2019,2019-05-01,5,NA
Oromia,East Wellega,Sibu Sire,2019,2019-06-01,6,NA
Oromia,East Wellega,Sibu Sire,2019,2019-07-01,27,NA
Oromia,East Wellega,Sibu Sire,2019,2019-08-01,15,NA
Oromia,East Wellega,Sibu Sire,2019,2019-09-01,5,NA
Oromia,East Wellega,Sibu Sire,2019,2019-10-01,10,1
Oromia,East Wellega,Sibu Sire,2019,2019-11-01,38,6
Oromia,East Wellega,Sibu Sire,2019,2019-12-01,1,NA
Oromia,East Wellega,Sibu Sire,2020,2020-01-01,39,1
Oromia,East Wellega,Sibu Sire,2020,2020-02-01,NA,NA
Oromia,East Wellega,Sibu Sire,2020,2020-03-01,4,35
Oromia,East Wellega,Sibu Sire,2020,2020-04-01,3,26
Oromia,East Wellega,Sibu Sire,2020,2020-05-01,19,7
Oromia,East Wellega,Sibu Sire,2020,2020-06-01,48,30
Oromia,East Wellega,Sibu Sire,2020,2020-07-01,31,41
Oromia,East Wellega,Sibu Sire,2020,2020-08-01,32,8
Oromia,East Wellega,Sibu Sire,2020,2020-09-01,49,31
Oromia,East Wellega,Sibu Sire,2020,2020-10-01,54,NA
Oromia,East Wellega,Sibu Sire,2020,2020-11-01,94,NA
Oromia,East Wellega,Sibu Sire,2020,2020-12-01,54,NA
Oromia,East Wellega,Sibu Sire,2021,2021-01-01,39,NA
Oromia,East Wellega,Sibu Sire,2021,2021-02-01,48,NA
Oromia,East Wellega,Sibu Sire,2021,2021-03-01,31,7
Oromia,East Wellega,Sibu Sire,2021,2021-04-01,32,NA
Oromia,East Wellega,Sibu Sire,2021,2021-05-01,28,7
Oromia,East Wellega,Sibu Sire,2021,2021-06-01,52,NA
Oromia,East Wellega,Sibu Sire,2021,2021-07-01,28,1
Oromia,East Wellega,Sibu Sire,2021,2021-08-01,27,NA
Oromia,East Wellega,Sibu Sire,2021,2021-09-01,34,34
Oromia,East Wellega,Sibu Sire,2021,2021-10-01,26,2
Oromia,East Wellega,Sibu Sire,2021,2021-11-01,21,2
Oromia,East Wellega,Sibu Sire,2021,2021-12-01,1,4
Oromia,Jimma,Sigmo,2018,2018-01-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-02-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-03-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-04-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-05-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-06-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-07-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-08-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-09-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-10-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-11-01,NA,NA
Oromia,Jimma,Sigmo,2018,2018-12-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-01-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-02-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-03-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-04-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-05-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-06-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-07-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-08-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-09-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-10-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-11-01,NA,NA
Oromia,Jimma,Sigmo,2019,2019-12-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-01-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-02-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-03-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-04-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-05-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-06-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-07-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-08-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-09-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-10-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-11-01,NA,NA
Oromia,Jimma,Sigmo,2020,2020-12-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-01-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-02-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-03-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-04-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-05-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-06-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-07-01,1,NA
Oromia,Jimma,Sigmo,2021,2021-08-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-09-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-10-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-11-01,NA,NA
Oromia,Jimma,Sigmo,2021,2021-12-01,NA,NA
SNNP,Siltie,Silti,2018,2018-01-01,NA,NA
SNNP,Siltie,Silti,2018,2018-02-01,NA,NA
SNNP,Siltie,Silti,2018,2018-03-01,NA,NA
SNNP,Siltie,Silti,2018,2018-04-01,NA,NA
SNNP,Siltie,Silti,2018,2018-05-01,NA,NA
SNNP,Siltie,Silti,2018,2018-06-01,NA,NA
SNNP,Siltie,Silti,2018,2018-07-01,NA,NA
SNNP,Siltie,Silti,2018,2018-08-01,NA,NA
SNNP,Siltie,Silti,2018,2018-09-01,NA,NA
SNNP,Siltie,Silti,2018,2018-10-01,NA,NA
SNNP,Siltie,Silti,2018,2018-11-01,NA,NA
SNNP,Siltie,Silti,2018,2018-12-01,NA,NA
SNNP,Siltie,Silti,2019,2019-01-01,NA,NA
SNNP,Siltie,Silti,2019,2019-02-01,NA,NA
SNNP,Siltie,Silti,2019,2019-03-01,NA,NA
SNNP,Siltie,Silti,2019,2019-04-01,NA,NA
SNNP,Siltie,Silti,2019,2019-05-01,NA,NA
SNNP,Siltie,Silti,2019,2019-06-01,NA,NA
SNNP,Siltie,Silti,2019,2019-07-01,NA,NA
SNNP,Siltie,Silti,2019,2019-08-01,NA,NA
SNNP,Siltie,Silti,2019,2019-09-01,NA,NA
SNNP,Siltie,Silti,2019,2019-10-01,NA,NA
SNNP,Siltie,Silti,2019,2019-11-01,NA,NA
SNNP,Siltie,Silti,2019,2019-12-01,NA,NA
SNNP,Siltie,Silti,2020,2020-01-01,NA,NA
SNNP,Siltie,Silti,2020,2020-02-01,NA,NA
SNNP,Siltie,Silti,2020,2020-03-01,NA,NA
SNNP,Siltie,Silti,2020,2020-04-01,NA,NA
SNNP,Siltie,Silti,2020,2020-05-01,NA,NA
SNNP,Siltie,Silti,2020,2020-06-01,NA,NA
SNNP,Siltie,Silti,2020,2020-07-01,NA,NA
SNNP,Siltie,Silti,2020,2020-08-01,NA,NA
SNNP,Siltie,Silti,2020,2020-09-01,NA,NA
SNNP,Siltie,Silti,2020,2020-10-01,NA,NA
SNNP,Siltie,Silti,2020,2020-11-01,NA,NA
SNNP,Siltie,Silti,2020,2020-12-01,NA,NA
SNNP,Siltie,Silti,2021,2021-01-01,NA,NA
SNNP,Siltie,Silti,2021,2021-02-01,NA,NA
SNNP,Siltie,Silti,2021,2021-03-01,NA,NA
SNNP,Siltie,Silti,2021,2021-04-01,NA,NA
SNNP,Siltie,Silti,2021,2021-05-01,NA,NA
SNNP,Siltie,Silti,2021,2021-06-01,NA,NA
SNNP,Siltie,Silti,2021,2021-07-01,9,NA
SNNP,Siltie,Silti,2021,2021-08-01,NA,3
SNNP,Siltie,Silti,2021,2021-09-01,NA,2
SNNP,Siltie,Silti,2021,2021-10-01,NA,NA
SNNP,Siltie,Silti,2021,2021-11-01,NA,81
SNNP,Siltie,Silti,2021,2021-12-01,NA,189
Oromia,Bale,Sinana,2018,2018-01-01,NA,NA
Oromia,Bale,Sinana,2018,2018-02-01,NA,NA
Oromia,Bale,Sinana,2018,2018-03-01,NA,NA
Oromia,Bale,Sinana,2018,2018-04-01,NA,NA
Oromia,Bale,Sinana,2018,2018-05-01,NA,NA
Oromia,Bale,Sinana,2018,2018-06-01,NA,NA
Oromia,Bale,Sinana,2018,2018-07-01,NA,NA
Oromia,Bale,Sinana,2018,2018-08-01,NA,NA
Oromia,Bale,Sinana,2018,2018-09-01,NA,NA
Oromia,Bale,Sinana,2018,2018-10-01,NA,NA
Oromia,Bale,Sinana,2018,2018-11-01,NA,NA
Oromia,Bale,Sinana,2018,2018-12-01,NA,NA
Oromia,Bale,Sinana,2019,2019-01-01,NA,NA
Oromia,Bale,Sinana,2019,2019-02-01,NA,NA
Oromia,Bale,Sinana,2019,2019-03-01,NA,NA
Oromia,Bale,Sinana,2019,2019-04-01,NA,NA
Oromia,Bale,Sinana,2019,2019-05-01,NA,NA
Oromia,Bale,Sinana,2019,2019-06-01,NA,NA
Oromia,Bale,Sinana,2019,2019-07-01,NA,NA
Oromia,Bale,Sinana,2019,2019-08-01,NA,NA
Oromia,Bale,Sinana,2019,2019-09-01,NA,NA
Oromia,Bale,Sinana,2019,2019-10-01,NA,NA
Oromia,Bale,Sinana,2019,2019-11-01,NA,NA
Oromia,Bale,Sinana,2019,2019-12-01,NA,NA
Oromia,Bale,Sinana,2020,2020-01-01,NA,NA
Oromia,Bale,Sinana,2020,2020-02-01,NA,NA
Oromia,Bale,Sinana,2020,2020-03-01,NA,NA
Oromia,Bale,Sinana,2020,2020-04-01,NA,NA
Oromia,Bale,Sinana,2020,2020-05-01,NA,NA
Oromia,Bale,Sinana,2020,2020-06-01,NA,NA
Oromia,Bale,Sinana,2020,2020-07-01,NA,NA
Oromia,Bale,Sinana,2020,2020-08-01,NA,NA
Oromia,Bale,Sinana,2020,2020-09-01,NA,NA
Oromia,Bale,Sinana,2020,2020-10-01,NA,NA
Oromia,Bale,Sinana,2020,2020-11-01,NA,NA
Oromia,Bale,Sinana,2020,2020-12-01,NA,NA
Oromia,Bale,Sinana,2021,2021-01-01,NA,NA
Oromia,Bale,Sinana,2021,2021-02-01,NA,NA
Oromia,Bale,Sinana,2021,2021-03-01,NA,NA
Oromia,Bale,Sinana,2021,2021-04-01,NA,NA
Oromia,Bale,Sinana,2021,2021-05-01,NA,NA
Oromia,Bale,Sinana,2021,2021-06-01,NA,NA
Oromia,Bale,Sinana,2021,2021-07-01,NA,NA
Oromia,Bale,Sinana,2021,2021-08-01,NA,NA
Oromia,Bale,Sinana,2021,2021-09-01,NA,NA
Oromia,Bale,Sinana,2021,2021-10-01,NA,NA
Oromia,Bale,Sinana,2021,2021-11-01,NA,NA
Oromia,Bale,Sinana,2021,2021-12-01,NA,NA
Oromia,West Arsi,Siraro,2018,2018-01-01,NA,NA
Oromia,West Arsi,Siraro,2018,2018-02-01,7,NA
Oromia,West Arsi,Siraro,2018,2018-03-01,3,NA
Oromia,West Arsi,Siraro,2018,2018-04-01,1,NA
Oromia,West Arsi,Siraro,2018,2018-05-01,6,NA
Oromia,West Arsi,Siraro,2018,2018-06-01,2,2
Oromia,West Arsi,Siraro,2018,2018-07-01,8,NA
Oromia,West Arsi,Siraro,2018,2018-08-01,2,NA
Oromia,West Arsi,Siraro,2018,2018-09-01,7,NA
Oromia,West Arsi,Siraro,2018,2018-10-01,1,NA
Oromia,West Arsi,Siraro,2018,2018-11-01,NA,NA
Oromia,West Arsi,Siraro,2018,2018-12-01,NA,NA
Oromia,West Arsi,Siraro,2019,2019-01-01,NA,NA
Oromia,West Arsi,Siraro,2019,2019-02-01,6,NA
Oromia,West Arsi,Siraro,2019,2019-03-01,14,NA
Oromia,West Arsi,Siraro,2019,2019-04-01,30,NA
Oromia,West Arsi,Siraro,2019,2019-05-01,23,NA
Oromia,West Arsi,Siraro,2019,2019-06-01,5,NA
Oromia,West Arsi,Siraro,2019,2019-07-01,4,NA
Oromia,West Arsi,Siraro,2019,2019-08-01,17,NA
Oromia,West Arsi,Siraro,2019,2019-09-01,2,13
Oromia,West Arsi,Siraro,2019,2019-10-01,60,25
Oromia,West Arsi,Siraro,2019,2019-11-01,55,NA
Oromia,West Arsi,Siraro,2019,2019-12-01,44,NA
Oromia,West Arsi,Siraro,2020,2020-01-01,16,NA
Oromia,West Arsi,Siraro,2020,2020-02-01,17,28
Oromia,West Arsi,Siraro,2020,2020-03-01,13,1
Oromia,West Arsi,Siraro,2020,2020-04-01,19,NA
Oromia,West Arsi,Siraro,2020,2020-05-01,5,NA
Oromia,West Arsi,Siraro,2020,2020-06-01,21,NA
Oromia,West Arsi,Siraro,2020,2020-07-01,19,NA
Oromia,West Arsi,Siraro,2020,2020-08-01,6,NA
Oromia,West Arsi,Siraro,2020,2020-09-01,74,1
Oromia,West Arsi,Siraro,2020,2020-10-01,7,NA
Oromia,West Arsi,Siraro,2020,2020-11-01,5,NA
Oromia,West Arsi,Siraro,2020,2020-12-01,4,NA
Oromia,West Arsi,Siraro,2021,2021-01-01,26,NA
Oromia,West Arsi,Siraro,2021,2021-02-01,1,NA
Oromia,West Arsi,Siraro,2021,2021-03-01,1,NA
Oromia,West Arsi,Siraro,2021,2021-04-01,21,NA
Oromia,West Arsi,Siraro,2021,2021-05-01,4,NA
Oromia,West Arsi,Siraro,2021,2021-06-01,3,NA
Oromia,West Arsi,Siraro,2021,2021-07-01,71,NA
Oromia,West Arsi,Siraro,2021,2021-08-01,28,NA
Oromia,West Arsi,Siraro,2021,2021-09-01,13,NA
Oromia,West Arsi,Siraro,2021,2021-10-01,13,NA
Oromia,West Arsi,Siraro,2021,2021-11-01,66,NA
Oromia,West Arsi,Siraro,2021,2021-12-01,21,1
Oromia,Arsi,Sire,2018,2018-01-01,NA,NA
Oromia,Arsi,Sire,2018,2018-02-01,NA,NA
Oromia,Arsi,Sire,2018,2018-03-01,NA,NA
Oromia,Arsi,Sire,2018,2018-04-01,NA,NA
Oromia,Arsi,Sire,2018,2018-05-01,NA,NA
Oromia,Arsi,Sire,2018,2018-06-01,NA,NA
Oromia,Arsi,Sire,2018,2018-07-01,NA,NA
Oromia,Arsi,Sire,2018,2018-08-01,NA,NA
Oromia,Arsi,Sire,2018,2018-09-01,NA,NA
Oromia,Arsi,Sire,2018,2018-10-01,NA,NA
Oromia,Arsi,Sire,2018,2018-11-01,1,NA
Oromia,Arsi,Sire,2018,2018-12-01,NA,NA
Oromia,Arsi,Sire,2019,2019-01-01,NA,NA
Oromia,Arsi,Sire,2019,2019-02-01,NA,NA
Oromia,Arsi,Sire,2019,2019-03-01,NA,NA
Oromia,Arsi,Sire,2019,2019-04-01,NA,NA
Oromia,Arsi,Sire,2019,2019-05-01,NA,NA
Oromia,Arsi,Sire,2019,2019-06-01,NA,NA
Oromia,Arsi,Sire,2019,2019-07-01,1,NA
Oromia,Arsi,Sire,2019,2019-08-01,4,NA
Oromia,Arsi,Sire,2019,2019-09-01,5,NA
Oromia,Arsi,Sire,2019,2019-10-01,NA,NA
Oromia,Arsi,Sire,2019,2019-11-01,4,NA
Oromia,Arsi,Sire,2019,2019-12-01,1,NA
